likes,body,time
30,"Специалисты МАИ и «Технодинамики» в рамках концепции более электрического самолета разработали электрогидравлический рулевой привод ПМ.00 для управления элеронами и рулями высоты и направления на самолете. По предварительной оценке, замена гидравлического управления новыми приводами позволит уменьшить массу летательного аппарата на 300 килограммов

https://nplus1.ru/news/2020/01/23/airplane",1579791382
35,"Агентство перспективных оборонных разработок США запустило проект NOMARS. Его целью является создание надводного роботизированного корабля, причем его проектирование должно вестись с упором на полное отсутствие каких-либо помещений для людей

https://nplus1.ru/news/2020/01/23/nomars",1579788387
70,"Физики подвели итог изучения земных нейтрино при помощи детектора Borexino. Всего с 2007 года было зафиксировано около 53 событий, однако, несмотря на малость этого числа, из него можно сделать массу выводов. В частности, ученые оценивают, что минимум половина тепла в недрах планеты возникает в результате ядерных распадов, а в ядре Земли нет мощного природного ядерного реактора

https://nplus1.ru/news/2020/01/23/geoneutrino",1579785416
194,"Физики создали камеру, которая позволяет снимать со скоростью триллион кадров в секунду и с ее помощью можно увидеть процессы, происходящие в прозрачных объектах — например, распространение ударной волны в воде и движение света в кристалле

https://nplus1.ru/news/2020/01/23/ultracamera",1579782136
43,"Boeing вышел из проекта DARPA по разработке многоразового космоплана Phantom Express. Космоплан должен был выступать в качестве многоразовой первой ступени, которая выводила бы вторую в космос, а затем возвращалась на Землю в самолетном режиме. Одна из главных технических трудностей проекта заключалась в том, что аппарат должен был совершать 10 таких полетов за 10 дней

https://nplus1.ru/news/2020/01/23/xs1",1579777651
35,"Похоже, создание собственных космических сил вошло в моду. В прошлом году США обзавелись Космическим командованием и Космическими силами. В январе этого года созданием собственного Космического командования занялась Великобритания. Теперь Япония решила весной создать в составе Воздушных сил самообороны эскадрилью космических операций. В первую очередь она займется слежением за спутниками других стран

https://nplus1.ru/news/2020/01/23/squadron",1579774476
168,"Пока китайские власти ищут способ остановить распространение нового вируса, китайские ученые определили, откуда он родом. Они сравнили геномы нового коронавируса с его далекими родственниками, которые заражают животных по всему миру, и нашли его ближайших предков: ими были вирусы летучей мыши и змеи. Судя по всему, они встретились в организме змеи и образовали новый опасный гибрид, который получил способность проникать в клетки человека

https://nplus1.ru/news/2020/01/23/nCoV-hybrid",1579771326
52,"Геологи нашли самый древний известный на сегодняшний день ударный кратер на Земле — им стала структура Яррабубба, находящаяся в Австралии. Долгое время велись споре о его возрасте, конец им положило радиоизотопное датирование минералов из кратера. Оказалось, что возраст ударной структуры составляет 2229 миллионов лет, а сам катаклизм мог серьезно повлиять на климат в прошлом

https://nplus1.ru/news/2020/01/23/Yarrabubba-crater",1579768360
20,"Американская компания General Atomics занялась разработкой специальной версии разведывательного беспилотника MQ-1C Gray Eagle, которую можно будет использовать для наведения тактических баллистических ракет и в качестве носителя дронов. Демонстрационные испытания аппарата будут проводиться в течение 2020 года

https://nplus1.ru/news/2020/01/23/mq1c",1579763215
146,"Археологам не часто везет на находки мягких тканей, в том числе и нервной. Даже тогда, когда мозг человека сохраняется, он, как правило, омыляется за счет распада жиров. Итальянские археологи обнаружили, что бывают и исключения: в черепе одной из жертв Везувия в Геркулануме они заметили черную стекловидную массу, которая оказалась мозгом. Ткани подверглись витрификации, что случается крайне редко — раньше такое обнаруживали только у жертв бомбежки во время Второй мировой войны

https://nplus1.ru/news/2020/01/22/brain-vitrification",1579759501
154,"Ученые наконец-то разобрались с тем, как и почему можно быстро поседеть от стресса. Оказалось, что виноват во всем норадреналин, который заставляет стволовые клетки, из которых образуются меланоциты, усиленно размножаться и несвоевременно мигрировать. В результате, когда приходит время строить новый волос, стволовых клеток на месте не оказывается, и он вырастает седым. Интересно будет выяснить, что происходит с волосами, которые седеют планомерно, то есть с возрастом, и не замешаны ли там те же механизмы

https://nplus1.ru/news/2020/01/22/stress-greying",1579721529
46,"Если не вас лично, то ваших знакомых точно беспокоили зубы мудрости: вечно им не хватает места на челюсти, и они растут под какими-то безумными углами. Оказывается, Homo sapiens в своей беде не одиноки: неверное положение третьих моляров (так они называются по-научному) встречалось и у неандертальцев (и могло быть семейным), и даже у австралопитеков. Теперь испанские и французские учёные нашли ещё одну жертву слишком коротких челюстей — Homo antecessor из местечка Сьерра-де-Атапуэрка. Несчастный познал неправильный прикус в возрасте около десяти лет — но, вероятно, это была не самая главная проблема в его жизни

https://nplus1.ru/news/2020/01/22/muela-del-juicio",1579717462
59,"Ученые создали композитный материал с рекордной зависимостью теплопроводности от направления — вдоль внутренних слоев тепло распространяется в 38 раз лучше, чем поперек них. Ученые связывают это с крупномасштабной структурированностью вещества, а само соединение называют отличным образцом для изучения взаимосвязи теплопроводности и механических свойств

https://nplus1.ru/news/2020/01/22/anisotropic-thermal-conductivity",1579714493
86,"Один из самых популярных и простых способов проверить, обладает ли ребенок самоконтролем, — зефирный тест: ребенку дают зефирку и говорят, что если он не станет есть ее сразу же, а немного подождет, то получит целых две. А немецкие ученые выяснили, что дети охотнее ждут вторую зефирку (а точнее — печеньку), если от их решения зависит то, получит ли второе угощение кто-то еще

https://nplus1.ru/news/2020/01/22/marshmallow-test-takes-two",1579710769
57,"О чем вы думаете в первую очередь, когда слышите словосочетание «умный дом»? О дистанционном управлении техникой через приложение? О лампочках, которые регулируют уровень освещения сами? Или о голосовых помощниках, которые готовы отозваться на любую просьбу? Вместе с компанией re:Store мы на языке комикса решили рассказать, из чего именно состоит «Умный дом» и как могут выглядеть отношения дома с его обитателями

https://nplus1.ru/material/2020/01/21/hidden-life-of-appliances",1579706356
142,"Иммунотерапия рака хоть и на слуху, но применима далеко не всегда. Ещё один её недостаток — она далеко не универсальна. Долгое время считалось, что подходящей всем иммунотерапии не может быть, но открытие британских биологов позволяет в этом усомниться. Они нашли Т-лимфоциты, которые распознают комплексы молекул, присущие едва ли не всем раковым клеткам, но не характерные для здоровых человеческих клеток и клеток, пораженных бактериями

https://nplus1.ru/news/2020/01/22/MR1-targeting",1579702703
78,"Исследования в области редактирования генома — теперь обыденность. Неоднозначные с этической точки зрения эксперименты, тем не менее, позволяют надеяться, что в будущем наука сможет избавить человечество от врожденных болезней. Однако когда речь заходит о наследственности, разговор совсем не обязательно должен ограничиваться генетикой. Научный журналист Карл Циммер считает, что человек недооценивает широту понятия наследственности. В книге «Она смеется, как мать. Могущество и причуды наследственности» Циммер рассказывает историю изучения механизмов наследственности и попутно объясняет, почему вокруг этой темы всегда было и будет столько разногласий. Предлагаем вам ознакомиться с отрывком, посвященным обнаружению и исследованию природы «генетических химер»

https://nplus1.ru/blog/2020/01/22/the-powers-and-perversions-of-heredity",1579699719
30,"Cruise совместно с General Motors и Honda разработала полностью беспилотный электрический микроавтобус. В его салоне нет руля, педалей и приборной панели — только два ряда кресел напротив друг друга, кнопки начала поездки и мониторы, на которые выводится маршрут. Компания заявляет, что технически автомобиль готов к производству и использованию, но пока законодательство США не разрешает применять его на дорогах общего пользования, поэтому она будет испытывать его на закрытых территориях

https://nplus1.ru/news/2020/01/22/cruise-origin",1579696700
84,"Прежде чем приступить к выполнению какой-то задачи, вы, скорее всего, прикинете ее сложность и оцените, стоит ли за нее браться вообще. Оказалось, что это могут делать и маленькие дети: американские ученые показали полуторагодовалым младенцам, насколько сложно и можно ли вообще достать игрушку, а потом попросили их сделать это самостоятельно. Думая, что игрушку достать очень просто или невозможно, дети прекращали попытки очень быстро, если у них не получалось, а вот если можно, но сложно — продолжали пробовать

https://nplus1.ru/news/2020/01/22/infant-effort",1579691573
81,"Новый коронавирус из Китая уверенно шагает по планете — уже подтверждены случаи заболевания в США, Японии, Таиланде, Тайване и Южной Корее. В самом Китае шестеро пациентов умерли. ВОЗ сегодня проведет экстренное заседание по сложившейся ситуации, а на носу китайский Новый год, когда почти полмиллиарда граждан страны поедут к родственникам, что многократно увеличивает риски новых заражений

https://nplus1.ru/news/2020/01/22/chinese-disease-export",1579687737
25,"Конвертоплан CMV-22B, созданный на базе V-22 Osprey, совершил первый полет. Эта машина создается по заказу ВМС США в качестве замены палубным транспортным самолетам C-2A Greyhound. В первой половине текущего года военные получат первый образец CMV-22B для испытаний

https://nplus1.ru/news/2020/01/22/firstFlight",1579684731
164,"Сегодня исполняется 112 лет со дня рождения Льва Давидовича Ландау — нобелевского лауреата и гениального физика, который работал и читал лекции в МФТИ. По этому поводу вспоминаем наш материал, в котором мы рассказали, как ученый стал легендой Физтеха, и проанализировали типичные фольклорные сюжеты о нем

https://nplus1.ru/material/2019/01/22/dau-jubilee",1579681483
