likes,body,time
47,"Джоди Уиттакер подтвердила, что останется в «Докторе Кто» как минимум на ещё один сезон. 

Она также призналась, что почти не обращает внимания на отзывы о сериале — будь они положительные или негативные.",1579796825
110,"В Epic Games Store началась раздача The Bridge — 2D-головоломки, в которой есть уровни с гравитационными воронками, параллельными измерениями и управлением притяжением. 
 
После неё бесплатной станет Farming Simulator 19.",1579796285
165,"Netflix выпустил трейлер фильма «Последнее, чего он хотел» — его сюжет расскажет о журналистке, расследующей дело о тайных поставках оружия из США в Иран и финансировании контрас. 
 
Главные роли в триллере сыграли Энн Хэтэуэй, Уиллем Дефо и Бен Аффлек. 
 
dtf.ru/cinema/96151",1579794388
78,Музыкальный стрим! В гостях Юля Koshkamoroshka,1579792951
78,"GamesIndustry.biz и GameTrack провели опрос около 8 тысяч игроков, выяснив, какие особенности PS5 и Xbox Series X им важны. 

Больше всего от нового поколения аудитория вполне ожидаемо ждёт улучшенной графики и быстрых загрузок. Меньше всего — поддержки виртуальной реальности. Да и разрешение 8K интересует едва ли половину.",1579791407
112,"Bloober Team, известная по дилогии Layers of Fear, выпустила тизер неанонсированной игры — с хэштегами «хоррор» и «киберпанк». 
 
Судя по всему, студия выпустит сиквел Observer — триллера о детективе, способном взламывать сознание подозреваемых.",1579791097
73,"В мобильную Out There добавили контент из Switch-версии и обновили для современных устройств. Пока только на iOS — на Android дополнение The Alliance должно появиться уже сегодня. 

Также разработчики сделали скидку — сейчас игру можно купить за 75 рублей в App Store.",1579789606
58,"Team Ninja выпустила сюжетный трейлер Nioh 2, в котором главный герой и его компаньоны сражаются с демонами и присоединяются к полководцу Оде Нобунаге.
 
Разработчики также выложили много новых скриншотов и рассказали о пострелизной поддержке — игра получит три сюжетных DLC.",1579787481
125,"В мобильную версию Cultist Simulator наконец добавили русификацию — теперь основать собственный культ по дороге на работу можно без всяких языковых барьеров. 

Также к игре выпустили DLC The Dancer. Его стоимость составляет 149 рублей — как на iOS, так и на Android.",1579787169
93,"Компания IDW Games представила настольную игру Shadow of the Bat по выходившему в девяностые мультсериалу «Бэтмен». 
 
Поиграть дадут и за героев, и за злодеев, миссии в настолке будут основаны на эпизодах шоу, а выйдет она уже этой осенью.",1579785601
426,"Дени Вильнёв признался, что не против вернуться к «Бегущему по лезвию», если ему дадут снять самостоятельный фильм, а не сиквел. 

По его словам, иногда он просыпается по ночам и мечтает об очередной детективной нуарной истории в мире будущего.",1579784978
83,"В ФАС рассказали, какие российские программы будут предустанавливать на смартфоны — это антивирусы, платёжные системы и приложения для доступа к госуслугам. 

В случае с телевизорами и планшетами — ещё и цифровое ТВ с 20 обязательными каналами.",1579784728
88,"В России в продажу скоро поступят новые ноутбуки HONOR с процессорами AMD Ryzen и Windows 10. 

Санкции США запрещают американским компаниям продавать что-либо от Huawei, но лазейка всё-таки нашлась.",1579782438
44,"Создатели Resogun и Nex Machina приостановили работу над «королевской битвой» Stormdivers — все силы перебросили на неанонсированную AAA-игру.

Студия Housemarque обещает, что первые подробности об амбициозном проекте появятся в ближайшие месяцы.",1579781907
271,"Хидео Кодзима рассказал, что хотел бы поработать над низкобюджетными и эпизодическими играми. 
 
Геймдизайнер надеется, что сможет заниматься небольшими проектами параллельно со следующим крупным релизом. А ещё он мечтает сделать мангу или аниме с художником Ёдзи Синкавой.",1579779960
228,"По информации с официального сайта Stardew Valley, тираж игры превысил 10 миллионов копий по всему миру.

На это симулятору жизни фермера потребовалось четыре года.",1579778990
50,"UX-дизайнер Wargaming в своей колонке для DTF описала процесс работы над системой кастомизации танков в World of Tanks.

Авторам нужно было не только добавлять новые элементы раскраски, но и следить за тем, чтобы игроку ничего не мешало ими пользоваться — для этого пришлось решать проблемы с интерфейсом.",1579778959
279,"Перед съёмками фильма почти все режиссёры делают «раскадровки» — рисунки, отражающие то, как должна выглядеть та или иная сцена фильма. Причём у всех они разные: у кого-то совсем простые, а у кого-то, наоборот, больше похожи на полноценные картины.

Собрали несколько интересных примеров. От примитивных рисунков Мартина Скорсезе и Райана Джонсона до детальных иллюстраций Джеймса Кэмерона и экспрессионистских шедевров Акиры Куросавы.",1579775699
79,"Бывший креативный директор Bungie Маркус Лейто рассказал, что много лет назад ушёл из студии из-за продолжительных кранчей.

Он уверен, что переработки могут быть даже полезны, но не когда люди трудятся на износ по полтора года подряд.",1579773614
53,"Для Overcooked 2 вышло бесплатное дополнение Spring Festival, контент которого выполнен в азиатской стилистике.

Аддон добавляет в игру новые модели главных героев и уровни.",1579773585
192,"Разработчики Half-Life: Alyx провели сессию вопросов и ответов на Reddit, в ходе которой раскрыли немало подробностей о разработке и геймплее.

По их словам, игра уже почти готова — кампанию давно можно пройти от начала и до конца. Похоже, Valve впервые в истории не будет переносить выход Half-Life.",1579772838
45,"Nintendo запустила второй бета-тест мультиплеера Mario Kart Tour — на этот раз для всех желающих, а не только для обладателей платного пропуска. 

Тестирование продлится до 28 января, а достигнутый в нём прогресс не будет перенесён в финальную версию.",1579771200
162,"Ждёте новых утечек о смартфонах Xiaomi? Мы тоже, а пока есть тактический нож с титановым покрытием и открывашкой.
 
От создателей вакуумной пробки, умных кроссовок и ультразвуковой щётки от прыщей.",1579770752
77,"Для Call of Duty: Modern Warfare вышел патч, добавивший в игру арбалет, который можно снарядить разрывными, термитными и газовыми болтами.

Кроме того, среди режимов появился «Захват флага», а общее число комплектов снаряжения увеличили до десяти.",1579769156
62,"Разработчики стратегии Europa Universalis IV начали тестировать подписку на все DLC к игре — в студии хотят проверить, насколько популярным будет такой сервис.

Об этой опции задумались после жалоб, что полный комплект дополнений стоит слишком дорого — в Steam он обходится в несколько тысяч рублей.",1579766807
75,"Мэтт Деймон сыграет главную роль в экранизации романа The Force Дона Уинслоу, что вышел в 2017 году.

В центре сюжета находится сержант полиции и начальник элитного отряда полицейских Дэнни Мелону, погрязший в коррупции.",1579765580
53,"Square Enix анонсировала Project Xehanort — мобильную игру во вселенной Kingdom Hearts, которая выйдет весной. 
 
Название не финальное — окончательный вариант предлагается угадать пользователям. Победителям конкурса обещают «ценную награду».",1579763247
42,"DTF LIVE: 21.01 
 
— Анимационным фильм по «Ведьмаку» от Netflix 
— Преднамеренные случайности в геймдизайне 
— Иэн Маккеллен о съёмках «Властелина колец»",1579762928
109,"Ремастер классической постапокалиптической RPG Wasteland выйдет на ПК и Xbox One 25 февраля. 
 
Разработчики говорят, что полностью переработали графику и аудио в игре 1988 года, но геймплей оставили почти нетронутым.",1579762500
68,"Источники The Hollywood Reporter сообщают, что Disney начал работу над второй частью «Капитана Марвел».

По их словам, он должен выйти в 2022 году, а его события будут происходить в наши дни.",1579761894
211,"Кори Барлог вступился за своих коллег из CD Projekt RED после того, как в сети разошлись слова инсайдера о проблемах с оптимизацией Cyberpunk 2077 на консолях. 

Геймдиректор God of War напомнил, что почти все игры плохо работают до самого последнего момента, и сам он подобного не стыдится.",1579731433
169,"Пользователи сети заметили, что со страниц Horizon Zero Dawn, The Last of Us и ещё нескольких тайтлов на сайте PlayStation якобы пропали упоминания об эксклюзивности.

Многие посчитали, что игры выйдут на других платформах. Но, похоже, плашек со словами «Эксклюзив PlayStation» у них никогда не было.",1579723680
72,"Disney продал студии, которые создавали многопользовательскую стратегию по «Аватару» и MMO-шутер по «Чужому». 
 
В одну из команд при этом входили бывшие разработчики Metroid Prime 3 и BioShock Infinite.",1579722972
244,"Netflix официально анонсировал «Кошмар Волка» — анимационный фильм по «Ведьмаку».

Над ним работает Studio Mir — южнокорейская команда, которая анимировала большинство эпизодов мультсериала «Легенда о Корре», а также все серии Voltron: Legendary Defender.",1579718168
160,"Саундтрек к первому сезону «Ведьмака» выйдет в стриминговых сервисах уже через два дня — в него войдёт больше трёх часов музыки и все песни из сериала.

А «Toss a Coin to Your Witcher» наконец-то выпустили официально.",1579716450
82,"Nintendo выиграла судебное разбирательство против советов потребителей Норвегии и Германии, которые требовали разрешить отмену предзаказов в eShop.

Суд признал законным запрет, установленный японской компанией, а также обязал власти оплатить её судебные расходы.",1579714712
84,"Делимся опытом использования Xbox Elite Controller — металлического геймпада за 13,5 тысяч рублей.

Необязательная роскошь, но к обычному уже не хочется возвращаться.",1579712671
185,"Ninja Theory анонсировала Project: Mara — экспериментальную игру, над которой в студии работают параллельно с Hellblade 2.

Это будет реалистичный хоррор, основанный на рассказах людей, страдающих от расстройств психики.",1579711566
53,"Tetris и Tetris Blitz от EA окончательно исчезнут c iOS и Android 21 апреля — в Google Play загрузить их уже нельзя. 

На смену им придёт Tetris Royale от N3TWORK — гибрид тетриса и королевской битвы на 100 человек.",1579711188
83,"Согласно исследованию Яндекс.Кассы, российский игровой рынок с 2014 года вырос больше чем вдвое — до двух миллиардов долларов.
 
Аналитики также изучили ряд других показателей индустрии в РФ — в том числе самые успешные компании и игры, средний возраст игроков и сумму их трат на покупки и донаты.",1579710001
376,"Недавно актёр сэр Иэн Маккеллен, известный по роли Гэндальфа во «Властелине колец», напомнил о своём старом веб-дневнике. Его он вёл как раз во время съёмок легендарной трилогии. 

Мы выбрали главное из рассказов Маккеллена о процессе съёмок «Властелина колец»: забавные случаи, интересные детали и сомнения актёра, боявшегося, что он может испортить наследие Толкиена.",1579709391
200,"Unity опубликовала в сети полную версию короткометражки The Heretic, первую часть которой можно было посмотреть ещё в марте. 
 
Семиминутный фантастический ролик полностью создавался на игровом движке.",1579707695
50,"Microsoft объявила, что до конца месяца в подписку Game Pass на консолях добавят адвернчуру A Plague Tale, экшен-RPG Indivisible и ещё две игры. 
 
Но несколько тайтлов, включая Shadow of Mordor и Resident Evil 4, из библиотеки вскоре уберут.",1579704168
304,"Disney выпустил трейлер седьмого и заключительного сезона мультсериала «Звездные войны: Войны клонов» — он стартует 21 февраля.

Финальная часть получит три сюжетных арки, которые подведут историю вплотную к «Мести ситхов».

https://dtf.ru/cinema/95724",1579703198
201,"Умер Терри Джонс, один из основателей легендарной комик-труппы «Монти Пайтон» и режиссёр трёх их фильмов — «Священного Грааля», «Жития Брайана» и «Смысла жизни».

Постановщику, сценаристу и актёру было 77 лет.",1579700100
52,"С 31 января по 2 февраля в Москве пройдёт Global Game Jam — оффлайн-джем по разработке игр.

Лучшая команда получит два билета на майскую конференцию DevGAMM в Москве.",1579699719
179,"В своём новом ролике Марк Браун разобрал два вида случайности в играх: предварительную и последующую.

Первая вносит разнообразие в геймплей и выражается, например, в процедурной генерации уровней, а вторая способна вызвать раздражение, как промахи в упор из XCOM.",1579698244
56,"Выбрали главное из обзоров видеокарты Radeon RX 5600 XT. Получилась хорошая карта для игры в 1080р, но без трассировки лучей.

Хотя нестабильные драйвера вызывают много технических проблем.",1579696867
180,"По словам инсайдера Бориса Неспилака, известного среди польских игроков, Cyberpunk 2077 отложили из-за проблем с оптимизацией на консолях — главной проблемой якобы стал базовый Xbox One. 

Эта информация частично совпадает со словами другого инсайдера.",1579694811
70,"Пит Хайнс — вице-президент Bethesda по связям с общественностью и маркетингу — заявил, что The Elder Scrolls: Online приобрели больше 15 миллионов человек.

Однако общее число игроков может быть выше, поскольку игра доступна подписчикам Xbox Game Pass.",1579694431
151,"Кратко рассказываем биографию Ольги Любимовой — нового министра культуры РФ. 
 
Ранее чиновница работала главой департамента кино при Минкульте — благодаря ей ведомство раскрыло статистику о всех фильмах, которым государство выделило деньги.",1579693200
138,"27 февраля на Netflix выйдет анимационный фильм Pokémon: Mewtwo Strikes Back—Evolution, выпущенный в Японии летом 2019 года. 

Сюжет посвящён популярной истории противостояния мью и его злого клона мьюту. 

https://dtf.ru/cinema/95659",1579692595
101,"Deadline сообщает, что производственная компания Джей Джей Абрамса займётся фильмами и сериалами по «Тёмной Лиге справедливости». 

Пока всё на ранней стадии, так что конкретных проектов в разработке ещё нет. Будет ли привлечён сам Абрамс, также неизвестно.",1579688325
